time,wb_dat_o[7],wb_dat_o[6],wb_dat_o[5],wb_dat_o[4],wb_dat_o[3],wb_dat_o[2],wb_dat_o[1],wb_dat_o[0],wb_ack_o,wb_inta_o,scl_pad_o,scl_padoen_o
66535,x,1,0,0,0,0,0,1,0,0,0,0
66545,x,1,0,0,0,0,0,1,0,0,0,0
66555,x,1,0,0,0,0,0,1,0,0,0,0
66565,x,1,0,0,0,0,0,1,0,0,0,0
66575,x,1,0,0,0,0,0,1,0,0,0,0
66585,x,1,0,0,0,0,0,1,0,0,0,0
66595,x,1,0,0,0,0,0,1,0,0,0,0
66605,x,1,0,0,0,0,0,1,0,0,0,0
66615,x,1,0,0,0,0,0,1,0,0,0,0
66625,x,1,0,0,0,0,0,1,0,0,0,0
66635,x,1,0,0,0,0,0,1,0,0,0,0
66645,x,1,0,0,0,0,0,1,0,0,0,0
66655,x,1,0,0,0,0,0,1,0,0,0,0
66665,x,1,0,0,0,0,0,1,0,0,0,0
66675,x,1,0,0,0,0,0,1,0,0,0,0
66685,x,1,0,0,0,0,0,1,0,0,0,0
66695,x,1,0,0,0,0,0,1,0,0,0,0
66705,x,1,0,0,0,0,0,1,0,0,0,0
66715,x,1,0,0,0,0,0,1,0,0,0,0
66725,x,1,0,0,0,0,0,1,0,0,0,0
66735,x,1,0,0,0,0,0,1,0,0,0,0
66745,x,1,0,0,0,0,0,1,0,0,0,0
66755,x,1,0,0,0,0,0,1,0,0,0,0
66765,x,1,0,0,0,0,0,1,0,0,0,0
66775,x,1,0,0,0,0,0,1,0,0,0,0
66785,x,1,0,0,0,0,0,1,0,0,0,0
66795,x,1,0,0,0,0,0,1,0,0,0,0
66805,x,1,0,0,0,0,0,1,0,0,0,0
66815,x,1,0,0,0,0,0,1,0,0,0,0
66825,x,1,0,0,0,0,0,1,0,0,0,0
66835,x,1,0,0,0,0,0,1,0,0,0,0
66845,x,1,0,0,0,0,0,1,0,0,0,0
66855,x,1,0,0,0,0,0,1,0,0,0,0
66865,x,1,0,0,0,0,0,1,0,0,0,0
66875,x,1,0,0,0,0,0,1,0,0,0,0
66885,x,1,0,0,0,0,0,1,0,0,0,0
66895,x,1,0,0,0,0,0,1,0,0,0,0
66905,x,1,0,0,0,0,0,1,0,0,0,0
66915,x,1,0,0,0,0,0,1,0,0,0,0
66925,x,1,0,0,0,0,0,1,0,0,0,0
66935,x,1,0,0,0,0,0,1,0,0,0,0
66945,x,1,0,0,0,0,0,1,0,0,0,0
66955,x,1,0,0,0,0,0,1,0,0,0,0
66965,x,1,0,0,0,0,0,1,0,0,0,0
66975,x,1,0,0,0,0,0,1,0,0,0,0
66985,x,1,0,0,0,0,0,1,0,0,0,0
66995,x,1,0,0,0,0,0,1,0,0,0,0
67005,x,1,0,0,0,0,0,1,0,0,0,0
67015,x,1,0,0,0,0,0,1,0,0,0,0
67025,x,1,0,0,0,0,0,1,0,0,0,0
67035,x,1,0,0,0,0,0,1,0,0,0,0
67045,x,1,0,0,0,0,0,1,0,0,0,0
67055,x,1,0,0,0,0,0,1,0,0,0,0
67065,x,1,0,0,0,0,0,1,0,0,0,0
67075,x,1,0,0,0,0,0,1,0,0,0,0
67085,x,1,0,0,0,0,0,1,0,0,0,0
67095,x,1,0,0,0,0,0,1,0,0,0,0
67105,x,1,0,0,0,0,0,1,0,0,0,0
67115,x,1,0,0,0,0,0,1,0,0,0,0
67125,x,1,0,0,0,0,0,1,0,0,0,0
67135,x,1,0,0,0,0,0,1,0,0,0,0
67145,x,1,0,0,0,0,0,1,0,0,0,0
67155,x,1,0,0,0,0,0,1,0,0,0,0
67165,x,1,0,0,0,0,0,1,0,0,0,0
67175,x,1,0,0,0,0,0,1,0,0,0,0
67185,x,1,0,0,0,0,0,1,0,0,0,0
67195,x,1,0,0,0,0,0,1,0,0,0,0
67205,x,1,0,0,0,0,0,1,0,0,0,0
67215,x,1,0,0,0,0,0,1,0,0,0,0
67225,x,1,0,0,0,0,0,1,0,0,0,0
67235,x,1,0,0,0,0,0,1,0,0,0,0
67245,x,1,0,0,0,0,0,1,0,0,0,0
67255,x,1,0,0,0,0,0,1,0,0,0,0
67265,x,1,0,0,0,0,0,1,0,0,0,0
67275,x,1,0,0,0,0,0,1,0,0,0,0
67285,x,1,0,0,0,0,0,1,0,0,0,0
67295,x,1,0,0,0,0,0,1,0,0,0,0
67305,x,1,0,0,0,0,0,1,0,0,0,0
67315,x,1,0,0,0,0,0,1,0,0,0,0
67325,x,1,0,0,0,0,0,1,0,0,0,0
67335,x,1,0,0,0,0,0,1,0,0,0,0
67345,x,1,0,0,0,0,0,1,0,0,0,0
67355,x,1,0,0,0,0,0,1,0,0,0,0
67365,x,1,0,0,0,0,0,1,0,0,0,0
67375,x,1,0,0,0,0,0,1,0,0,0,0
67385,x,1,0,0,0,0,0,1,0,0,0,0
67395,x,1,0,0,0,0,0,1,0,0,0,0
67405,x,1,0,0,0,0,0,1,0,0,0,0
67415,x,1,0,0,0,0,0,1,0,0,0,0
67425,x,1,0,0,0,0,0,1,0,0,0,0
67435,x,1,0,0,0,0,0,1,0,0,0,0
67445,x,1,0,0,0,0,0,1,0,0,0,0
67455,x,1,0,0,0,0,0,1,0,0,0,0
67465,x,1,0,0,0,0,0,1,0,0,0,0
67475,x,1,0,0,0,0,0,1,0,0,0,0
67485,x,1,0,0,0,0,0,1,0,0,0,0
67495,x,1,0,0,0,0,0,1,0,0,0,0
67505,x,1,0,0,0,0,0,1,0,0,0,0
67515,x,1,0,0,0,0,0,1,0,0,0,0
67525,x,1,0,0,0,0,0,1,0,0,0,0
67535,x,1,0,0,0,0,0,1,0,0,0,0
67545,x,1,0,0,0,0,0,1,0,0,0,0
67555,x,1,0,0,0,0,0,1,0,0,0,0
67565,x,1,0,0,0,0,0,1,0,0,0,0
67575,x,1,0,0,0,0,0,1,0,0,0,0
67585,x,1,0,0,0,0,0,1,0,0,0,0
67595,x,1,0,0,0,0,0,1,0,0,0,0
67605,x,1,0,0,0,0,0,1,0,0,0,0
67615,x,1,0,0,0,0,0,1,0,0,0,0
67625,x,1,0,0,0,0,0,1,0,0,0,0
67635,x,1,0,0,0,0,0,1,0,0,0,0
67645,x,1,0,0,0,0,0,1,0,0,0,0
67655,x,1,0,0,0,0,0,1,0,0,0,0
67665,x,1,0,0,0,0,0,1,0,0,0,0
67675,x,1,0,0,0,0,0,1,0,0,0,0
67685,x,1,0,0,0,0,0,1,0,0,0,0
67695,x,1,0,0,0,0,0,1,0,0,0,0
67705,x,1,0,0,0,0,0,1,0,0,0,0
67715,x,1,0,0,0,0,0,1,0,0,0,0
67725,x,1,0,0,0,0,0,1,0,0,0,0
67735,x,1,0,0,0,0,0,1,0,0,0,0
67745,x,1,0,0,0,0,0,1,0,0,0,0
67755,x,1,0,0,0,0,0,1,0,0,0,0
67765,x,1,0,0,0,0,0,1,0,0,0,0
67775,x,1,0,0,0,0,0,1,0,0,0,0
67785,x,1,0,0,0,0,0,1,0,0,0,0
67795,x,1,0,0,0,0,0,1,0,0,0,0
67805,x,1,0,0,0,0,0,1,0,0,0,0
67815,x,1,0,0,0,0,0,1,0,0,0,0
67825,x,1,0,0,0,0,0,1,0,0,0,0
67835,x,1,0,0,0,0,0,1,0,0,0,0
67845,x,1,0,0,0,0,0,1,0,0,0,0
67855,x,1,0,0,0,0,0,1,0,0,0,0
67865,x,1,0,0,0,0,0,1,0,0,0,0
67875,x,1,0,0,0,0,0,1,0,0,0,0
67885,x,1,0,0,0,0,0,1,0,0,0,0
67895,x,1,0,0,0,0,0,1,0,0,0,0
67905,x,1,0,0,0,0,0,1,0,0,0,0
67915,x,1,0,0,0,0,0,1,0,0,0,0
67925,x,1,0,0,0,0,0,1,0,0,0,0
67935,x,1,0,0,0,0,0,1,0,0,0,0
67945,x,1,0,0,0,0,0,1,0,0,0,0
67955,x,1,0,0,0,0,0,1,0,0,0,0
67965,x,1,0,0,0,0,0,1,0,0,0,0
67975,x,1,0,0,0,0,0,1,0,0,0,0
67985,x,1,0,0,0,0,0,1,0,0,0,0
67995,x,1,0,0,0,0,0,1,0,0,0,0
68005,x,1,0,0,0,0,0,1,0,0,0,0
68015,x,1,0,0,0,0,0,1,0,0,0,0
68025,x,1,0,0,0,0,0,1,0,0,0,0
68035,x,1,0,0,0,0,0,1,0,0,0,0
68045,x,1,0,0,0,0,0,1,0,0,0,0
68055,x,1,0,0,0,0,0,1,0,0,0,0
68065,x,1,0,0,0,0,0,1,0,0,0,0
68075,x,1,0,0,0,0,0,1,0,0,0,0
68085,x,1,0,0,0,0,0,1,0,0,0,0
68095,x,1,0,0,0,0,0,1,0,0,0,0
68105,x,1,0,0,0,0,0,1,0,0,0,0
68115,x,1,0,0,0,0,0,1,0,0,0,0
68125,x,1,0,0,0,0,0,1,0,0,0,0
68135,x,1,0,0,0,0,0,1,0,0,0,0
68145,x,1,0,0,0,0,0,1,0,0,0,0
68155,x,1,0,0,0,0,0,1,0,0,0,0
68165,x,1,0,0,0,0,0,1,0,0,0,0
68175,x,1,0,0,0,0,0,1,0,0,0,0
68185,x,1,0,0,0,0,0,1,0,0,0,0
68195,x,1,0,0,0,0,0,1,0,0,0,0
68205,x,1,0,0,0,0,0,1,0,0,0,0
68215,x,1,0,0,0,0,0,1,0,0,0,0
68225,x,1,0,0,0,0,0,1,0,0,0,0
68235,x,1,0,0,0,0,0,1,0,0,0,0
68245,x,1,0,0,0,0,0,1,0,0,0,0
68255,x,1,0,0,0,0,0,1,0,0,0,0
68265,x,1,0,0,0,0,0,1,0,0,0,0
68275,x,1,0,0,0,0,0,1,0,0,0,0
68285,x,1,0,0,0,0,0,1,0,0,0,0
68295,x,1,0,0,0,0,0,1,0,0,0,0
68305,x,1,0,0,0,0,0,1,0,0,0,0
68315,x,1,0,0,0,0,0,1,0,0,0,0
68325,x,1,0,0,0,0,0,1,0,0,0,0
68335,x,1,0,0,0,0,0,1,0,0,0,0
68345,x,1,0,0,0,0,0,1,0,0,0,0
68355,x,1,0,0,0,0,0,1,0,0,0,0
68365,x,1,0,0,0,0,0,1,0,0,0,0
68375,x,1,0,0,0,0,0,1,0,0,0,0
68385,x,1,0,0,0,0,0,1,0,0,0,0
68395,x,1,0,0,0,0,0,1,0,0,0,0
68405,x,1,0,0,0,0,0,1,0,0,0,0
68415,x,1,0,0,0,0,0,1,0,0,0,0
68425,x,1,0,0,0,0,0,1,0,0,0,0
68435,x,1,0,0,0,0,0,1,0,0,0,0
68445,x,1,0,0,0,0,0,1,0,0,0,0
68455,x,1,0,0,0,0,0,1,0,0,0,0
68465,x,1,0,0,0,0,0,1,0,0,0,0
68475,x,1,0,0,0,0,0,1,0,0,0,0
68485,x,1,0,0,0,0,0,1,0,0,0,0
68495,x,1,0,0,0,0,0,1,0,0,0,0
68505,x,1,0,0,0,0,0,1,0,0,0,0
68515,x,1,0,0,0,0,0,1,0,0,0,0
68525,x,1,0,0,0,0,0,1,0,0,0,0
68535,x,1,0,0,0,0,0,1,0,0,0,0
68545,x,1,0,0,0,0,0,1,0,0,0,0
68555,x,1,0,0,0,0,0,1,0,0,0,0
68565,x,1,0,0,0,0,0,1,0,0,0,0
68575,x,1,0,0,0,0,0,1,0,0,0,0
68585,x,1,0,0,0,0,0,1,0,0,0,0
68595,x,1,0,0,0,0,0,1,0,0,0,0
68605,x,1,0,0,0,0,0,1,0,0,0,0
68615,x,1,0,0,0,0,0,1,0,0,0,0
68625,x,1,0,0,0,0,0,1,0,0,0,0
68635,x,1,0,0,0,0,0,1,0,0,0,0
68645,x,1,0,0,0,0,0,1,0,0,0,0
68655,x,1,0,0,0,0,0,1,0,0,0,0
68665,x,1,0,0,0,0,0,1,0,0,0,0
68675,x,1,0,0,0,0,0,1,0,0,0,0
68685,x,1,0,0,0,0,0,1,0,0,0,0
68695,x,1,0,0,0,0,0,1,0,0,0,0
68705,x,1,0,0,0,0,0,1,0,0,0,0
68715,x,1,0,0,0,0,0,1,0,0,0,0
68725,x,1,0,0,0,0,0,1,0,0,0,0
68735,x,1,0,0,0,0,0,1,0,0,0,0
68745,x,1,0,0,0,0,0,1,0,0,0,0
68755,x,1,0,0,0,0,0,1,0,0,0,0
68765,x,1,0,0,0,0,0,1,0,0,0,0
68775,x,1,0,0,0,0,0,1,0,0,0,0
68785,x,1,0,0,0,0,0,1,0,0,0,0
68795,x,1,0,0,0,0,0,1,0,0,0,0
68805,x,1,0,0,0,0,0,1,0,0,0,0
68815,x,1,0,0,0,0,0,1,0,0,0,0
68825,x,1,0,0,0,0,0,1,0,0,0,0
68835,x,1,0,0,0,0,0,1,0,0,0,0
68845,x,1,0,0,0,0,0,1,0,0,0,0
68855,x,1,0,0,0,0,0,1,0,0,0,0
68865,x,1,0,0,0,0,0,1,0,0,0,0
68875,x,1,0,0,0,0,0,1,0,0,0,0
68885,x,1,0,0,0,0,0,1,0,0,0,0
68895,x,1,0,0,0,0,0,1,0,0,0,0
68905,x,1,0,0,0,0,0,1,0,0,0,0
68915,x,1,0,0,0,0,0,1,0,0,0,0
68925,x,1,0,0,0,0,0,1,0,0,0,0
68935,x,1,0,0,0,0,0,1,0,0,0,0
68945,x,1,0,0,0,0,0,1,0,0,0,0
68955,x,1,0,0,0,0,0,1,0,0,0,0
68965,x,1,0,0,0,0,0,1,0,0,0,0
68975,x,1,0,0,0,0,0,1,0,0,0,0
68985,x,1,0,0,0,0,0,1,0,0,0,0
68995,x,1,0,0,0,0,0,1,0,0,0,0
69005,x,1,0,0,0,0,0,1,0,0,0,0
69015,x,1,0,0,0,0,0,1,0,0,0,0
69025,x,1,0,0,0,0,0,1,0,0,0,0
69035,x,1,0,0,0,0,0,1,0,0,0,0
69045,x,1,0,0,0,0,0,1,0,0,0,0
69055,x,1,0,0,0,0,0,1,0,0,0,0
69065,x,1,0,0,0,0,0,1,0,0,0,0
69075,x,1,0,0,0,0,0,1,0,0,0,0
69085,x,1,0,0,0,0,0,1,0,0,0,0
69095,x,1,0,0,0,0,0,1,0,0,0,0
69105,x,1,0,0,0,0,0,1,0,0,0,0
69115,x,1,0,0,0,0,0,1,0,0,0,0
69125,x,1,0,0,0,0,0,1,0,0,0,0
69135,x,1,0,0,0,0,0,1,0,0,0,0
69145,x,1,0,0,0,0,0,1,0,0,0,0
69155,x,1,0,0,0,0,0,1,0,0,0,0
69165,x,1,0,0,0,0,0,1,0,0,0,0
69175,x,1,0,0,0,0,0,1,0,0,0,0
69185,x,1,0,0,0,0,0,1,0,0,0,0
69195,x,1,0,0,0,0,0,1,0,0,0,0
69205,x,1,0,0,0,0,0,1,0,0,0,0
69215,x,1,0,0,0,0,0,1,0,0,0,0
69225,x,1,0,0,0,0,0,1,0,0,0,0
69235,x,1,0,0,0,0,0,1,0,0,0,0
69245,x,1,0,0,0,0,0,1,0,0,0,0
69255,x,1,0,0,0,0,0,1,0,0,0,0
69265,x,1,0,0,0,0,0,1,0,0,0,0
69275,x,1,0,0,0,0,0,1,0,0,0,0
69285,x,1,0,0,0,0,0,1,0,0,0,0
69295,x,1,0,0,0,0,0,1,0,0,0,0
69305,x,1,0,0,0,0,0,1,0,0,0,0
69315,x,1,0,0,0,0,0,1,0,0,0,0
69325,x,1,0,0,0,0,0,1,0,0,0,0
69335,x,1,0,0,0,0,0,1,0,0,0,0
69345,x,1,0,0,0,0,0,1,0,0,0,0
69355,x,1,0,0,0,0,0,1,0,0,0,0
69365,x,1,0,0,0,0,0,1,0,0,0,0
69375,x,1,0,0,0,0,0,1,0,0,0,0
69385,x,1,0,0,0,0,0,1,0,0,0,0
69395,x,1,0,0,0,0,0,1,0,0,0,0
69405,x,1,0,0,0,0,0,1,0,0,0,0
69415,x,1,0,0,0,0,0,1,0,0,0,0
69425,x,1,0,0,0,0,0,1,0,0,0,0
69435,x,1,0,0,0,0,0,1,0,0,0,0
69445,x,1,0,0,0,0,0,1,0,0,0,0
69455,x,1,0,0,0,0,0,1,0,0,0,0
69465,x,1,0,0,0,0,0,1,0,0,0,0
69475,x,1,0,0,0,0,0,1,0,0,0,0
69485,x,1,0,0,0,0,0,1,0,0,0,0
69495,x,1,0,0,0,0,0,1,0,0,0,0
69505,x,1,0,0,0,0,0,1,0,0,0,0
69515,x,1,0,0,0,0,0,1,0,0,0,0
69525,x,1,0,0,0,0,0,1,0,0,0,0
69535,x,1,0,0,0,0,0,1,0,0,0,0
69545,x,1,0,0,0,0,0,1,0,0,0,0
69555,x,1,0,0,0,0,0,1,0,0,0,0
69565,x,1,0,0,0,0,0,1,0,0,0,0
69575,x,1,0,0,0,0,0,1,0,0,0,0
69585,x,1,0,0,0,0,0,1,0,0,0,0
69595,x,1,0,0,0,0,0,1,0,0,0,0
69605,x,1,0,0,0,0,0,1,0,0,0,0
69615,x,1,0,0,0,0,0,1,0,0,0,0
69625,x,1,0,0,0,0,0,1,0,0,0,0
69635,x,1,0,0,0,0,0,1,0,0,0,0
69645,x,1,0,0,0,0,0,1,0,0,0,0
69655,x,1,0,0,0,0,0,1,0,0,0,0
69665,x,1,0,0,0,0,0,1,0,0,0,0
69675,x,1,0,0,0,0,0,1,0,0,0,0
69685,x,1,0,0,0,0,0,1,0,0,0,0
69695,x,1,0,0,0,0,0,1,0,0,0,0
69705,x,1,0,0,0,0,0,1,0,0,0,0
69715,x,1,0,0,0,0,0,1,0,0,0,0
69725,x,1,0,0,0,0,0,1,0,0,0,0
69735,x,1,0,0,0,0,0,1,0,0,0,0
69745,x,1,0,0,0,0,0,1,0,0,0,0
69755,x,1,0,0,0,0,0,1,0,0,0,0
69765,x,1,0,0,0,0,0,1,0,0,0,0
69775,x,1,0,0,0,0,0,1,0,0,0,0
69785,x,1,0,0,0,0,0,1,0,0,0,0
69795,x,1,0,0,0,0,0,1,0,0,0,0
69805,x,1,0,0,0,0,0,1,0,0,0,0
69815,x,1,0,0,0,0,0,1,0,0,0,0
69825,x,1,0,0,0,0,0,1,0,0,0,0
69835,x,1,0,0,0,0,0,1,0,0,0,0
69845,x,1,0,0,0,0,0,1,0,0,0,0
69855,x,1,0,0,0,0,0,1,0,0,0,0
69865,x,1,0,0,0,0,0,1,0,0,0,0
69875,x,1,0,0,0,0,0,1,0,0,0,0
69885,x,1,0,0,0,0,0,1,0,0,0,0
69895,x,1,0,0,0,0,0,1,0,0,0,0
69905,x,1,0,0,0,0,0,1,0,0,0,0
69915,x,1,0,0,0,0,0,1,0,0,0,0
69925,x,1,0,0,0,0,0,1,0,0,0,0
69935,x,1,0,0,0,0,0,1,0,0,0,0
69945,x,1,0,0,0,0,0,1,0,0,0,0
69955,x,1,0,0,0,0,0,1,0,0,0,0
69965,x,1,0,0,0,0,0,1,0,0,0,0
69975,x,1,0,0,0,0,0,1,0,0,0,0
69985,x,1,0,0,0,0,0,1,0,0,0,0
69995,x,1,0,0,0,0,0,1,0,0,0,0
70005,x,1,0,0,0,0,0,1,0,0,0,0
70015,x,1,0,0,0,0,0,1,0,0,0,0
70025,x,1,0,0,0,0,0,1,0,0,0,0
70035,x,1,0,0,0,0,0,1,0,0,0,0
70045,x,1,0,0,0,0,0,1,0,0,0,0
70055,x,1,0,0,0,0,0,1,0,0,0,0
70065,x,1,0,0,0,0,0,1,0,0,0,0
70075,x,1,0,0,0,0,0,1,0,0,0,0
70085,x,1,0,0,0,0,0,1,0,0,0,0
70095,x,1,0,0,0,0,0,1,0,0,0,0
70105,x,1,0,0,0,0,0,1,0,0,0,0
70115,x,1,0,0,0,0,0,1,0,0,0,0
70125,x,1,0,0,0,0,0,1,0,0,0,0
70135,x,1,0,0,0,0,0,1,0,0,0,0
70145,x,1,0,0,0,0,0,1,0,0,0,0
70155,x,1,0,0,0,0,0,1,0,0,0,0
70165,x,1,0,0,0,0,0,1,0,0,0,0
70175,x,1,0,0,0,0,0,1,0,0,0,0
70185,x,1,0,0,0,0,0,1,0,0,0,0
70195,x,1,0,0,0,0,0,1,0,0,0,0
70205,x,1,0,0,0,0,0,1,0,0,0,0
70215,x,1,0,0,0,0,0,1,0,0,0,0
70225,x,1,0,0,0,0,0,1,0,0,0,0
70235,x,1,0,0,0,0,0,1,0,0,0,0
70245,x,1,0,0,0,0,0,1,0,0,0,0
70255,x,1,0,0,0,0,0,1,0,0,0,0
70265,x,1,0,0,0,0,0,1,0,0,0,0
70275,x,1,0,0,0,0,0,1,0,0,0,0
70285,x,1,0,0,0,0,0,1,0,0,0,0
70295,x,1,0,0,0,0,0,1,0,0,0,0
70305,x,1,0,0,0,0,0,1,0,0,0,0
70315,x,1,0,0,0,0,0,1,0,0,0,0
70325,x,1,0,0,0,0,0,1,0,0,0,0
70335,x,1,0,0,0,0,0,1,0,0,0,0
70345,x,1,0,0,0,0,0,1,0,0,0,0
70355,x,1,0,0,0,0,0,1,0,0,0,0
70365,x,1,0,0,0,0,0,1,0,0,0,0
70375,x,1,0,0,0,0,0,1,0,0,0,0
70385,x,1,0,0,0,0,0,1,0,0,0,0
70395,x,1,0,0,0,0,0,1,0,0,0,0
70405,x,1,0,0,0,0,0,1,0,0,0,0
70415,x,1,0,0,0,0,0,1,0,0,0,0
70425,x,1,0,0,0,0,0,1,0,0,0,0
70435,x,1,0,0,0,0,0,1,0,0,0,0
70445,x,1,0,0,0,0,0,1,0,0,0,0
70455,x,1,0,0,0,0,0,1,0,0,0,0
70465,x,1,0,0,0,0,0,1,0,0,0,0
70475,x,1,0,0,0,0,0,1,0,0,0,0
70485,x,1,0,0,0,0,0,1,0,0,0,0
70495,x,1,0,0,0,0,0,1,0,0,0,0
70505,x,1,0,0,0,0,0,1,0,0,0,0
70515,x,1,0,0,0,0,0,1,0,0,0,0
70525,x,1,0,0,0,0,0,1,0,0,0,0
70535,x,1,0,0,0,0,0,1,0,0,0,0
70545,x,1,0,0,0,0,0,1,0,0,0,0
70555,x,1,0,0,0,0,0,1,0,0,0,0
70565,x,1,0,0,0,0,0,1,0,0,0,0
70575,x,1,0,0,0,0,0,1,0,0,0,0
70585,x,1,0,0,0,0,0,1,0,0,0,0
70595,x,1,0,0,0,0,0,1,0,0,0,0
70605,x,1,0,0,0,0,0,1,0,0,0,0
70615,x,1,0,0,0,0,0,1,0,0,0,0
70625,x,1,0,0,0,0,0,1,0,0,0,0
70635,x,1,0,0,0,0,0,1,0,0,0,0
70645,x,1,0,0,0,0,0,1,0,0,0,0
70655,x,1,0,0,0,0,0,1,0,0,0,0
70665,x,1,0,0,0,0,0,1,0,0,0,0
70675,x,1,0,0,0,0,0,1,0,0,0,0
70685,x,1,0,0,0,0,0,1,0,0,0,0
70695,x,1,0,0,0,0,0,1,0,0,0,0
70705,x,1,0,0,0,0,0,1,0,0,0,0
70715,x,1,0,0,0,0,0,1,0,0,0,0
70725,x,1,0,0,0,0,0,1,0,0,0,0
70735,x,1,0,0,0,0,0,1,0,0,0,0
70745,x,1,0,0,0,0,0,1,0,0,0,0
70755,x,1,0,0,0,0,0,1,0,0,0,0
70765,x,1,0,0,0,0,0,1,0,0,0,0
70775,x,1,0,0,0,0,0,1,0,0,0,0
70785,x,1,0,0,0,0,0,1,0,0,0,0
70795,x,1,0,0,0,0,0,1,0,0,0,0
70805,x,1,0,0,0,0,0,1,0,0,0,0
70815,x,1,0,0,0,0,0,1,0,0,0,0
70825,x,1,0,0,0,0,0,1,0,0,0,0
70835,x,1,0,0,0,0,0,1,0,0,0,0
70845,x,1,0,0,0,0,0,1,0,0,0,0
70855,x,1,0,0,0,0,0,1,0,0,0,0
70865,x,1,0,0,0,0,0,1,0,0,0,0
70875,x,1,0,0,0,0,0,1,0,0,0,0
70885,x,1,0,0,0,0,0,1,0,0,0,0
70895,x,1,0,0,0,0,0,1,0,0,0,0
70905,x,1,0,0,0,0,0,1,0,0,0,0
70915,x,1,0,0,0,0,0,1,0,0,0,0
70925,x,1,0,0,0,0,0,1,0,0,0,0
70935,x,1,0,0,0,0,0,1,0,0,0,0
70945,x,1,0,0,0,0,0,1,0,0,0,0
70955,x,1,0,0,0,0,0,1,0,0,0,0
70965,x,1,0,0,0,0,0,1,0,0,0,0
70975,x,1,0,0,0,0,0,1,0,0,0,0
70985,x,1,0,0,0,0,0,1,0,0,0,0
70995,x,1,0,0,0,0,0,1,0,0,0,0
71005,x,1,0,0,0,0,0,1,0,0,0,0
71015,x,1,0,0,0,0,0,1,0,0,0,0
71025,x,1,0,0,0,0,0,1,0,0,0,0
71035,x,1,0,0,0,0,0,1,0,0,0,0
71045,x,1,0,0,0,0,0,1,0,0,0,0
71055,x,1,0,0,0,0,0,1,0,0,0,0
71065,x,1,0,0,0,0,0,1,0,0,0,0
71075,x,1,0,0,0,0,0,1,0,0,0,0
71085,x,1,0,0,0,0,0,1,0,0,0,0
71095,x,1,0,0,0,0,0,1,0,0,0,0
71105,x,1,0,0,0,0,0,1,0,0,0,0
71115,x,1,0,0,0,0,0,1,0,0,0,0
71125,x,1,0,0,0,0,0,1,0,0,0,0
71135,x,1,0,0,0,0,0,1,0,0,0,0
71145,x,1,0,0,0,0,0,1,0,0,0,0
71155,x,1,0,0,0,0,0,1,0,0,0,0
71165,x,1,0,0,0,0,0,1,0,0,0,0
71175,x,1,0,0,0,0,0,1,0,0,0,0
71185,x,1,0,0,0,0,0,1,0,0,0,0
71195,x,1,0,0,0,0,0,1,0,0,0,0
71205,x,1,0,0,0,0,0,1,0,0,0,0
71215,x,1,0,0,0,0,0,1,0,0,0,0
71225,x,1,0,0,0,0,0,1,0,0,0,0
71235,x,1,0,0,0,0,0,1,0,0,0,0
71245,x,1,0,0,0,0,0,1,0,0,0,0
71255,x,1,0,0,0,0,0,1,0,0,0,0
71265,x,1,0,0,0,0,0,1,0,0,0,0
71275,x,1,0,0,0,0,0,1,0,0,0,0
71285,x,1,0,0,0,0,0,1,0,0,0,0
71295,x,1,0,0,0,0,0,1,0,0,0,0
71305,x,1,0,0,0,0,0,1,0,0,0,0
71315,x,1,0,0,0,0,0,1,0,0,0,0
71325,x,1,0,0,0,0,0,1,0,0,0,0
71335,x,1,0,0,0,0,0,1,0,0,0,0
71345,x,1,0,0,0,0,0,1,0,0,0,0
71355,x,1,0,0,0,0,0,1,0,0,0,0
71365,x,1,0,0,0,0,0,1,0,0,0,0
71375,x,1,0,0,0,0,0,1,0,0,0,0
71385,x,1,0,0,0,0,0,1,0,0,0,0
71395,x,1,0,0,0,0,0,1,0,0,0,0
71405,x,1,0,0,0,0,0,1,0,0,0,0
71415,x,1,0,0,0,0,0,1,0,0,0,0
71425,x,1,0,0,0,0,0,1,0,0,0,0
71435,x,1,0,0,0,0,0,1,0,0,0,0
71445,x,1,0,0,0,0,0,1,0,0,0,0
71455,x,1,0,0,0,0,0,1,0,0,0,0
71465,x,1,0,0,0,0,0,1,0,0,0,0
71475,x,1,0,0,0,0,0,1,0,0,0,0
71485,x,1,0,0,0,0,0,1,0,0,0,0
71495,x,1,0,0,0,0,0,1,0,0,0,0
71505,x,1,0,0,0,0,0,1,0,0,0,0
71515,x,1,0,0,0,0,0,1,0,0,0,0
71525,x,1,0,0,0,0,0,1,0,0,0,0
71535,x,1,0,0,0,0,0,1,0,0,0,0
71545,x,1,0,0,0,0,0,1,0,0,0,0
71555,x,1,0,0,0,0,0,1,0,0,0,0
71565,x,1,0,0,0,0,0,1,0,0,0,0
71575,x,1,0,0,0,0,0,1,0,0,0,0
71585,x,1,0,0,0,0,0,1,0,0,0,0
71595,x,1,0,0,0,0,0,1,0,0,0,0
71605,x,1,0,0,0,0,0,1,0,0,0,0
71615,x,1,0,0,0,0,0,1,0,0,0,0
71625,x,1,0,0,0,0,0,1,0,0,0,0
71635,x,1,0,0,0,0,0,1,0,0,0,0
71645,x,1,0,0,0,0,0,1,0,0,0,0
71655,x,1,0,0,0,0,0,1,0,0,0,0
71665,x,1,0,0,0,0,0,1,0,0,0,0
