time,wb_dat_o[7],wb_dat_o[6],wb_dat_o[5],wb_dat_o[4],wb_dat_o[3],wb_dat_o[2],wb_dat_o[1],wb_dat_o[0],wb_ack_o,wb_inta_o,scl_pad_o,scl_padoen_o
36185,0,1,0,0,0,0,1,0,0,0,0,0
36195,0,1,0,0,0,0,1,0,x,0,0,0
36205,0,1,0,0,0,0,1,0,0,0,0,0
36215,0,1,0,0,0,0,1,0,x,0,0,0
36225,0,1,0,0,0,0,1,0,0,0,0,0
36235,0,1,0,0,0,0,1,0,x,0,0,0
36245,0,1,0,0,0,0,1,0,0,0,0,0
36255,0,1,0,0,0,0,1,0,x,0,0,0
36265,0,1,0,0,0,0,1,0,0,0,0,0
36275,0,1,0,0,0,0,1,0,x,0,0,0
36285,0,1,0,0,0,0,1,0,0,0,0,0
36295,0,1,0,0,0,0,1,0,x,0,0,0
36305,0,1,0,0,0,0,1,0,0,0,0,0
36315,0,1,0,0,0,0,1,0,x,0,0,0
36325,0,1,0,0,0,0,1,0,0,0,0,0
36335,0,1,0,0,0,0,1,0,x,0,0,0
36345,0,1,0,0,0,0,1,0,0,0,0,0
36355,0,1,0,0,0,0,1,0,x,0,0,0
36365,0,1,0,0,0,0,1,0,0,0,0,0
36375,0,1,0,0,0,0,1,0,x,0,0,0
36385,0,1,0,0,0,0,1,0,0,0,0,0
36395,0,1,0,0,0,0,1,0,x,0,0,0
36405,0,1,0,0,0,0,1,0,0,0,0,0
36415,0,1,0,0,0,0,1,0,x,0,0,0
36425,0,1,0,0,0,0,1,0,0,0,0,0
36435,0,1,0,0,0,0,1,0,x,0,0,0
36445,0,1,0,0,0,0,1,0,0,0,0,0
36455,0,1,0,0,0,0,1,0,x,0,0,0
36465,0,1,0,0,0,0,1,0,0,0,0,0
36475,0,1,0,0,0,0,1,0,x,0,0,0
36485,0,1,0,0,0,0,1,0,0,0,0,0
36495,0,1,0,0,0,0,1,0,x,0,0,0
36505,0,1,0,0,0,0,1,0,0,0,0,0
36515,0,1,0,0,0,0,1,0,x,0,0,0
36525,0,1,0,0,0,0,1,0,0,0,0,0
36535,0,1,0,0,0,0,1,0,x,0,0,0
36545,0,1,0,0,0,0,1,0,0,0,0,0
36555,0,1,0,0,0,0,1,0,x,0,0,0
36565,0,1,0,0,0,0,1,0,0,0,0,0
36575,0,1,0,0,0,0,1,0,x,0,0,0
36585,0,1,0,0,0,0,1,0,0,0,0,0
36595,0,1,0,0,0,0,1,0,x,0,0,0
36605,0,1,0,0,0,0,1,0,0,0,0,0
36615,0,1,0,0,0,0,1,0,x,0,0,0
36625,0,1,0,0,0,0,1,0,0,0,0,0
36635,0,1,0,0,0,0,1,0,x,0,0,0
36645,0,1,0,0,0,0,1,0,0,0,0,0
36655,0,1,0,0,0,0,1,0,x,0,0,0
36665,0,1,0,0,0,0,1,0,0,0,0,0
36675,0,1,0,0,0,0,1,0,x,0,0,0
36685,0,1,0,0,0,0,1,0,0,0,0,0
36695,0,1,0,0,0,0,1,0,x,0,0,0
36705,0,1,0,0,0,0,1,0,0,0,0,0
36715,0,1,0,0,0,0,1,0,x,0,0,0
36725,0,1,0,0,0,0,1,0,0,0,0,0
36735,0,1,0,0,0,0,1,0,x,0,0,0
36745,0,1,0,0,0,0,1,0,0,0,0,0
36755,0,1,0,0,0,0,1,0,x,0,0,0
36765,0,1,0,0,0,0,1,0,0,0,0,0
36775,0,1,0,0,0,0,1,0,x,0,0,0
36785,0,1,0,0,0,0,1,0,0,0,0,0
36795,0,1,0,0,0,0,1,0,x,0,0,0
36805,0,1,0,0,0,0,1,0,0,0,0,0
36815,0,1,0,0,0,0,1,0,x,0,0,0
36825,0,1,0,0,0,0,1,0,0,0,0,0
36835,0,1,0,0,0,0,1,0,x,0,0,0
36845,0,1,0,0,0,0,1,0,0,0,0,0
36855,0,1,0,0,0,0,1,0,x,0,0,0
36865,0,1,0,0,0,0,1,0,0,0,0,0
36875,0,1,0,0,0,0,1,0,x,0,0,0
36885,0,1,0,0,0,0,1,0,0,0,0,0
36895,0,1,0,0,0,0,1,0,x,0,0,0
36905,0,1,0,0,0,0,1,0,0,0,0,0
36915,0,1,0,0,0,0,1,0,x,0,0,0
36925,0,1,0,0,0,0,1,0,0,0,0,0
36935,0,1,0,0,0,0,1,0,x,0,0,0
36945,0,1,0,0,0,0,1,0,0,0,0,0
36955,0,1,0,0,0,0,1,0,x,0,0,0
36965,0,1,0,0,0,0,1,0,0,0,0,0
36975,0,1,0,0,0,0,1,0,x,0,0,0
36985,0,1,0,0,0,0,1,0,0,0,0,0
36995,0,1,0,0,0,0,1,0,x,0,0,0
37005,0,1,0,0,0,0,1,0,0,0,0,0
37015,0,1,0,0,0,0,1,0,x,0,0,0
37025,0,1,0,0,0,0,1,0,0,0,0,0
37035,0,1,0,0,0,0,1,0,x,0,0,0
37045,0,1,0,0,0,0,1,0,0,0,0,0
37055,0,1,0,0,0,0,1,0,x,0,0,0
37065,0,1,0,0,0,0,1,0,0,0,0,0
37075,0,1,0,0,0,0,1,0,x,0,0,0
37085,0,1,0,0,0,0,1,0,0,0,0,0
37095,0,1,0,0,0,0,1,0,x,0,0,0
37105,0,1,0,0,0,0,1,0,0,0,0,0
37115,0,1,0,0,0,0,1,0,x,0,0,0
37125,0,1,0,0,0,0,1,0,0,0,0,0
37135,0,1,0,0,0,0,1,0,x,0,0,0
37145,0,1,0,0,0,0,1,0,0,0,0,0
37155,0,1,0,0,0,0,1,0,x,0,0,0
37165,0,1,0,0,0,0,1,0,0,0,0,0
37175,0,1,0,0,0,0,1,0,x,0,0,0
37185,0,1,0,0,0,0,1,0,0,0,0,0
37195,0,1,0,0,0,0,1,0,x,0,0,0
37205,0,1,0,0,0,0,1,0,0,0,0,0
37215,0,1,0,0,0,0,1,0,x,0,0,0
37225,0,1,0,0,0,0,1,0,0,0,0,0
37235,0,1,0,0,0,0,1,0,x,0,0,0
37245,0,1,0,0,0,0,1,0,0,0,0,0
37255,0,1,0,0,0,0,1,0,x,0,0,0
37265,0,1,0,0,0,0,1,0,0,0,0,0
37275,0,1,0,0,0,0,1,0,x,0,0,0
37285,0,1,0,0,0,0,1,0,0,0,0,0
37295,0,1,0,0,0,0,1,0,x,0,0,0
37305,0,1,0,0,0,0,1,0,0,0,0,0
37315,0,1,0,0,0,0,1,0,x,0,0,0
37325,0,1,0,0,0,0,1,0,0,0,0,0
37335,0,1,0,0,0,0,1,0,x,0,0,0
37345,0,1,0,0,0,0,1,0,0,0,0,0
37355,0,1,0,0,0,0,1,0,x,0,0,0
37365,0,1,0,0,0,0,1,0,0,0,0,0
37375,0,1,0,0,0,0,1,0,x,0,0,0
37385,0,1,0,0,0,0,1,0,0,0,0,0
37395,0,1,0,0,0,0,1,0,x,0,0,0
37405,0,1,0,0,0,0,1,0,0,0,0,0
37415,0,1,0,0,0,0,1,0,x,0,0,0
37425,0,1,0,0,0,0,1,0,0,0,0,0
37435,0,1,0,0,0,0,1,0,x,0,0,0
37445,0,1,0,0,0,0,1,0,0,0,0,0
37455,0,1,0,0,0,0,1,0,x,0,0,0
37465,0,1,0,0,0,0,1,0,0,0,0,0
37475,0,1,0,0,0,0,1,0,x,0,0,0
37485,0,1,0,0,0,0,1,0,0,0,0,0
37495,0,1,0,0,0,0,1,0,x,0,0,0
37505,0,1,0,0,0,0,1,0,0,0,0,0
37515,0,1,0,0,0,0,1,0,x,0,0,0
37525,0,1,0,0,0,0,1,0,0,0,0,0
37535,0,1,0,0,0,0,1,0,x,0,0,0
37545,0,1,0,0,0,0,1,0,0,0,0,0
37555,0,1,0,0,0,0,1,0,x,0,0,0
37565,0,1,0,0,0,0,1,0,0,0,0,0
37575,0,1,0,0,0,0,1,0,x,0,0,0
37585,0,1,0,0,0,0,1,0,0,0,0,0
37595,0,1,0,0,0,0,1,0,x,0,0,0
37605,0,1,0,0,0,0,1,0,0,0,0,0
37615,0,1,0,0,0,0,1,0,x,0,0,0
37625,0,1,0,0,0,0,1,0,0,0,0,0
37635,0,1,0,0,0,0,1,0,x,0,0,0
37645,0,1,0,0,0,0,1,0,0,0,0,0
37655,0,1,0,0,0,0,1,0,x,0,0,0
37665,0,1,0,0,0,0,1,0,0,0,0,0
37675,0,1,0,0,0,0,1,0,x,0,0,0
37685,0,1,0,0,0,0,1,0,0,0,0,0
37695,0,1,0,0,0,0,1,0,x,0,0,0
37705,0,1,0,0,0,0,1,0,0,0,0,0
37715,0,1,0,0,0,0,1,0,x,0,0,0
37725,0,1,0,0,0,0,1,0,0,0,0,0
37735,0,1,0,0,0,0,1,0,x,0,0,0
37745,0,1,0,0,0,0,1,0,0,0,0,0
37755,0,1,0,0,0,0,1,0,x,0,0,0
37765,0,1,0,0,0,0,1,0,0,0,0,0
37775,0,1,0,0,0,0,1,0,x,0,0,0
37785,0,1,0,0,0,0,1,0,0,0,0,0
37795,0,1,0,0,0,0,1,0,x,0,0,0
37805,0,1,0,0,0,0,1,0,0,0,0,0
37815,0,1,0,0,0,0,1,0,x,0,0,0
37825,0,1,0,0,0,0,1,0,0,0,0,0
37835,0,1,0,0,0,0,1,0,x,0,0,0
37845,0,1,0,0,0,0,1,0,0,0,0,0
37855,0,1,0,0,0,0,1,0,x,0,0,0
37865,0,1,0,0,0,0,1,0,0,0,0,0
37875,0,1,0,0,0,0,1,0,x,0,0,0
37885,0,1,0,0,0,0,1,0,0,0,0,0
37895,0,1,0,0,0,0,1,0,x,0,0,0
37905,0,1,0,0,0,0,1,0,0,0,0,0
37915,0,1,0,0,0,0,1,0,x,0,0,0
37925,0,1,0,0,0,0,1,0,0,0,0,0
37935,0,1,0,0,0,0,1,0,x,0,0,0
37945,0,1,0,0,0,0,1,0,0,0,0,0
37955,0,1,0,0,0,0,1,0,x,0,0,0
37965,0,1,0,0,0,0,1,0,0,0,0,0
37975,0,1,0,0,0,0,1,0,x,0,0,0
37985,0,1,0,0,0,0,1,0,0,0,0,0
37995,0,1,0,0,0,0,1,0,x,0,0,0
38005,0,1,0,0,0,0,1,0,0,0,0,0
38015,0,1,0,0,0,0,1,0,x,0,0,0
38025,0,1,0,0,0,0,1,0,0,0,0,0
38035,0,1,0,0,0,0,1,0,x,0,0,0
38045,0,1,0,0,0,0,1,0,0,0,0,0
38055,0,1,0,0,0,0,1,0,x,0,0,0
38065,0,1,0,0,0,0,1,0,0,0,0,0
38075,0,1,0,0,0,0,1,0,x,0,0,0
38085,0,1,0,0,0,0,1,0,0,0,0,0
38095,0,1,0,0,0,0,1,0,x,0,0,0
38105,0,1,0,0,0,0,1,0,0,0,0,0
38115,0,1,0,0,0,0,1,0,x,0,0,0
38125,0,1,0,0,0,0,1,0,0,0,0,0
38135,0,1,0,0,0,0,1,0,x,0,0,0
38145,0,1,0,0,0,0,1,0,0,0,0,0
38155,0,1,0,0,0,0,1,0,x,0,0,0
38165,0,1,0,0,0,0,1,0,0,0,0,0
38175,0,1,0,0,0,0,1,0,x,0,0,0
38185,0,1,0,0,0,0,1,0,0,0,0,0
38195,0,1,0,0,0,0,1,0,x,0,0,0
38205,0,1,0,0,0,0,1,0,0,0,0,0
38215,0,1,0,0,0,0,1,0,x,0,0,0
38225,0,1,0,0,0,0,1,0,0,0,0,0
38235,0,1,0,0,0,0,1,0,x,0,0,0
38245,0,1,0,0,0,0,1,0,0,0,0,0
38255,0,1,0,0,0,0,1,0,x,0,0,0
38265,0,1,0,0,0,0,1,0,0,0,0,0
38275,0,1,0,0,0,0,1,0,x,0,0,0
38285,0,1,0,0,0,0,1,0,0,0,0,0
38295,0,1,0,0,0,0,1,0,x,0,0,0
38305,0,1,0,0,0,0,1,0,0,0,0,0
38315,0,1,0,0,0,0,1,0,x,0,0,0
38325,0,1,0,0,0,0,1,0,0,0,0,0
38335,0,1,0,0,0,0,1,0,x,0,0,0
38345,0,1,0,0,0,0,1,0,0,0,0,0
38355,0,1,0,0,0,0,1,0,x,0,0,0
38365,0,1,0,0,0,0,1,0,0,0,0,0
38375,0,1,0,0,0,0,1,0,x,0,0,0
38385,0,1,0,0,0,0,1,0,0,0,0,0
38395,0,1,0,0,0,0,1,0,x,0,0,0
38405,0,1,0,0,0,0,1,0,0,0,0,0
38415,0,1,0,0,0,0,1,0,x,0,0,0
38425,0,1,0,0,0,0,1,0,0,0,0,0
38435,0,1,0,0,0,0,1,0,x,0,0,0
38445,0,1,0,0,0,0,1,0,0,0,0,0
38455,0,1,0,0,0,0,1,0,x,0,0,0
38465,0,1,0,0,0,0,1,0,0,0,0,0
38475,0,1,0,0,0,0,1,0,x,0,0,0
38485,0,1,0,0,0,0,1,0,0,0,0,0
38495,0,1,0,0,0,0,1,0,x,0,0,0
38505,0,1,0,0,0,0,1,0,0,0,0,0
38515,0,1,0,0,0,0,1,0,x,0,0,0
38525,0,1,0,0,0,0,1,0,0,0,0,0
38535,0,1,0,0,0,0,1,0,x,0,0,0
38545,0,1,0,0,0,0,1,0,0,0,0,0
38555,0,1,0,0,0,0,1,0,x,0,0,0
38565,0,1,0,0,0,0,1,0,0,0,0,0
38575,0,1,0,0,0,0,1,0,x,0,0,0
38585,0,1,0,0,0,0,1,0,0,0,0,0
38595,0,1,0,0,0,0,1,0,x,0,0,0
38605,0,1,0,0,0,0,1,0,0,0,0,0
38615,0,1,0,0,0,0,1,0,x,0,0,0
38625,0,1,0,0,0,0,1,0,0,0,0,0
38635,0,1,0,0,0,0,1,0,x,0,0,0
38645,0,1,0,0,0,0,1,0,0,0,0,0
38655,0,1,0,0,0,0,1,0,x,0,0,0
38665,0,1,0,0,0,0,1,0,0,0,0,0
38675,0,1,0,0,0,0,1,0,x,0,0,0
38685,0,1,0,0,0,0,1,0,0,0,0,0
38695,0,1,0,0,0,0,1,0,x,0,0,0
38705,0,1,0,0,0,0,1,0,0,0,0,0
38715,0,1,0,0,0,0,1,0,x,0,0,0
38725,0,1,0,0,0,0,1,0,0,0,0,0
38735,0,1,0,0,0,0,1,0,x,0,0,0
38745,0,1,0,0,0,0,1,0,0,0,0,0
38755,0,1,0,0,0,0,1,0,x,0,0,0
38765,0,1,0,0,0,0,1,0,0,0,0,0
38775,0,1,0,0,0,0,1,0,x,0,0,0
38785,0,1,0,0,0,0,1,0,0,0,0,0
38795,0,1,0,0,0,0,1,0,x,0,0,0
38805,0,1,0,0,0,0,1,0,0,0,0,0
38815,0,1,0,0,0,0,1,0,x,0,0,0
38825,0,1,0,0,0,0,1,0,0,0,0,0
38835,0,1,0,0,0,0,1,0,x,0,0,0
38845,0,1,0,0,0,0,1,0,0,0,0,0
38855,0,1,0,0,0,0,1,0,x,0,0,0
38865,0,1,0,0,0,0,1,0,0,0,0,0
38875,0,1,0,0,0,0,1,0,x,0,0,0
38885,0,1,0,0,0,0,1,0,0,0,0,0
38895,0,1,0,0,0,0,1,0,x,0,0,0
38905,0,1,0,0,0,0,1,0,0,0,0,0
38915,0,1,0,0,0,0,1,0,x,0,0,0
38925,0,1,0,0,0,0,1,0,0,0,0,0
38935,0,1,0,0,0,0,1,0,x,0,0,0
38945,0,1,0,0,0,0,1,0,0,0,0,0
38955,0,1,0,0,0,0,1,0,x,0,0,0
38965,0,1,0,0,0,0,1,0,0,0,0,0
38975,0,1,0,0,0,0,1,0,x,0,0,0
38985,0,1,0,0,0,0,1,0,0,0,0,0
38995,0,1,0,0,0,0,1,0,x,0,0,0
39005,0,1,0,0,0,0,1,0,0,0,0,0
39015,0,1,0,0,0,0,1,0,x,0,0,0
39025,0,1,0,0,0,0,1,0,0,0,0,0
39035,0,1,0,0,0,0,1,0,x,0,0,0
39045,0,1,0,0,0,0,1,0,0,0,0,0
39055,0,1,0,0,0,0,1,0,x,0,0,0
39065,0,1,0,0,0,0,1,0,0,0,0,0
39075,0,1,0,0,0,0,1,0,x,0,0,0
39085,0,1,0,0,0,0,1,0,0,0,0,0
39095,0,1,0,0,0,0,1,0,x,0,0,0
39105,0,1,0,0,0,0,1,0,0,0,0,0
39115,0,1,0,0,0,0,1,0,x,0,0,0
39125,0,1,0,0,0,0,1,0,0,0,0,0
39135,0,1,0,0,0,0,1,0,x,0,0,0
39145,0,1,0,0,0,0,1,0,0,0,0,0
39155,0,1,0,0,0,0,1,0,x,0,0,0
39165,0,1,0,0,0,0,1,0,0,0,0,0
39175,0,1,0,0,0,0,1,0,x,0,0,0
39185,0,1,0,0,0,0,1,0,0,0,0,0
39195,0,1,0,0,0,0,1,0,x,0,0,0
39205,0,1,0,0,0,0,1,0,0,0,0,0
39215,0,1,0,0,0,0,1,0,x,0,0,0
39225,0,1,0,0,0,0,1,0,0,0,0,0
39235,0,1,0,0,0,0,1,0,x,0,0,0
39245,0,1,0,0,0,0,1,0,0,0,0,0
39255,0,1,0,0,0,0,1,0,x,0,0,0
39265,0,1,0,0,0,0,1,0,0,0,0,0
39275,0,1,0,0,0,0,1,0,x,0,0,0
39285,0,1,0,0,0,0,1,0,0,0,0,0
39295,0,1,0,0,0,0,1,0,x,0,0,0
39305,0,1,0,0,0,0,1,0,0,0,0,0
39315,0,1,0,0,0,0,1,0,x,0,0,0
39325,0,1,0,0,0,0,1,0,0,0,0,0
39335,0,1,0,0,0,0,1,0,x,0,0,0
39345,0,1,0,0,0,0,1,0,0,0,0,0
39355,0,1,0,0,0,0,1,0,x,0,0,0
39365,0,1,0,0,0,0,1,0,0,0,0,0
39375,0,1,0,0,0,0,1,0,x,0,0,0
39385,0,1,0,0,0,0,1,0,0,0,0,0
39395,0,1,0,0,0,0,1,0,x,0,0,0
39405,0,1,0,0,0,0,1,0,0,0,0,0
39415,0,1,0,0,0,0,1,0,x,0,0,0
39425,0,1,0,0,0,0,1,0,0,0,0,0
39435,0,1,0,0,0,0,1,0,x,0,0,0
39445,0,1,0,0,0,0,1,0,0,0,0,0
39455,0,1,0,0,0,0,1,0,x,0,0,0
39465,0,1,0,0,0,0,1,0,0,0,0,0
39475,0,1,0,0,0,0,1,0,x,0,0,0
39485,0,1,0,0,0,0,1,0,0,0,0,0
39495,0,1,0,0,0,0,1,0,x,0,0,0
39505,0,1,0,0,0,0,1,0,0,0,0,0
39515,0,1,0,0,0,0,1,0,x,0,0,0
39525,0,1,0,0,0,0,1,0,0,0,0,0
39535,0,1,0,0,0,0,1,0,x,0,0,0
39545,0,1,0,0,0,0,1,0,0,0,0,0
39555,0,1,0,0,0,0,1,0,x,0,0,0
39565,0,1,0,0,0,0,1,0,0,0,0,0
39575,0,1,0,0,0,0,1,0,x,0,0,0
39585,0,1,0,0,0,0,1,0,0,0,0,0
39595,0,1,0,0,0,0,1,0,x,0,0,0
39605,0,1,0,0,0,0,1,0,0,0,0,0
39615,0,1,0,0,0,0,1,0,x,0,0,0
39625,0,1,0,0,0,0,1,0,0,0,0,0
39635,0,1,0,0,0,0,1,0,x,0,0,0
39645,0,1,0,0,0,0,1,0,0,0,0,0
39655,0,1,0,0,0,0,1,0,x,0,0,0
39665,0,1,0,0,0,0,1,0,0,0,0,0
39675,0,1,0,0,0,0,1,0,x,0,0,0
39685,0,1,0,0,0,0,1,0,0,0,0,0
39695,0,1,0,0,0,0,1,0,x,0,0,0
39705,0,1,0,0,0,0,1,0,0,0,0,0
39715,0,1,0,0,0,0,1,0,x,0,0,0
39725,0,1,0,0,0,0,1,0,0,0,0,0
39735,0,1,0,0,0,0,1,0,x,0,0,0
39745,0,1,0,0,0,0,1,0,0,0,0,0
39755,0,1,0,0,0,0,1,0,x,0,0,0
39765,0,1,0,0,0,0,1,0,0,0,0,0
39775,0,1,0,0,0,0,1,0,x,0,0,0
39785,0,1,0,0,0,0,1,0,0,0,0,0
39795,0,1,0,0,0,0,1,0,x,0,0,0
39805,0,1,0,0,0,0,1,0,0,0,0,0
39815,0,1,0,0,0,0,1,0,x,0,0,0
39825,0,1,0,0,0,0,1,0,0,0,0,0
39835,0,1,0,0,0,0,1,0,x,0,0,0
39845,0,1,0,0,0,0,1,0,0,0,0,0
39855,0,1,0,0,0,0,1,0,x,0,0,0
39865,0,1,0,0,0,0,1,0,0,0,0,0
39875,0,1,0,0,0,0,1,0,x,0,0,0
39885,0,1,0,0,0,0,1,0,0,0,0,0
39895,0,1,0,0,0,0,1,0,x,0,0,0
39905,0,1,0,0,0,0,1,0,0,0,0,0
39915,0,1,0,0,0,0,1,0,x,0,0,0
39925,0,1,0,0,0,0,1,0,0,0,0,0
39935,0,1,0,0,0,0,1,0,x,0,0,0
39945,0,1,0,0,0,0,1,0,0,0,0,0
39955,0,1,0,0,0,0,1,0,x,0,0,0
39965,0,1,0,0,0,0,1,0,0,0,0,0
39975,0,1,0,0,0,0,1,0,x,0,0,0
39985,0,1,0,0,0,0,1,0,0,0,0,0
39995,0,1,0,0,0,0,1,0,x,0,0,0
40005,0,1,0,0,0,0,1,0,0,0,0,0
40015,0,1,0,0,0,0,1,0,x,0,0,0
40025,0,1,0,0,0,0,1,0,0,0,0,0
40035,0,1,0,0,0,0,1,0,x,0,0,0
40045,0,1,0,0,0,0,1,0,0,0,0,0
40055,0,1,0,0,0,0,1,0,x,0,0,0
40065,0,1,0,0,0,0,1,0,0,0,0,0
40075,0,1,0,0,0,0,1,0,x,0,0,0
40085,0,1,0,0,0,0,1,0,0,0,0,0
40095,0,1,0,0,0,0,1,0,x,0,0,0
40105,0,1,0,0,0,0,1,0,0,0,0,0
40115,0,1,0,0,0,0,1,0,x,0,0,0
40125,0,1,0,0,0,0,1,0,0,0,0,0
40135,0,1,0,0,0,0,1,0,x,0,0,0
40145,0,1,0,0,0,0,1,0,0,0,0,0
40155,0,1,0,0,0,0,1,0,x,0,0,0
40165,0,1,0,0,0,0,1,0,0,0,0,0
40175,0,1,0,0,0,0,1,0,x,0,0,0
40185,0,1,0,0,0,0,1,0,0,0,0,0
40195,0,1,0,0,0,0,1,0,x,0,0,0
40205,0,1,0,0,0,0,1,0,0,0,0,0
40215,0,1,0,0,0,0,1,0,x,0,0,0
40225,0,1,0,0,0,0,1,0,0,0,0,0
40235,0,1,0,0,0,0,1,0,x,0,0,0
40245,0,1,0,0,0,0,1,0,0,0,0,0
40255,0,1,0,0,0,0,1,0,x,0,0,0
40265,0,1,0,0,0,0,1,0,0,0,0,0
40275,0,1,0,0,0,0,1,0,x,0,0,0
40285,0,1,0,0,0,0,1,0,0,0,0,0
40295,0,1,0,0,0,0,1,0,x,0,0,0
40305,0,1,0,0,0,0,1,0,0,0,0,0
40315,0,1,0,0,0,0,1,0,x,0,0,0
40325,0,1,0,0,0,0,1,0,0,0,0,0
40335,0,1,0,0,0,0,1,0,x,0,0,0
40345,0,1,0,0,0,0,1,0,0,0,0,0
40355,0,1,0,0,0,0,1,0,x,0,0,0
40365,0,1,0,0,0,0,1,0,0,0,0,0
40375,0,1,0,0,0,0,1,0,x,0,0,0
40385,0,1,0,0,0,0,1,0,0,0,0,0
40395,0,1,0,0,0,0,1,0,x,0,0,0
40405,0,1,0,0,0,0,1,0,0,0,0,0
40415,0,1,0,0,0,0,1,0,x,0,0,0
40425,0,1,0,0,0,0,1,0,0,0,0,0
40435,0,1,0,0,0,0,1,0,x,0,0,0
40445,0,1,0,0,0,0,1,0,0,0,0,0
40455,0,1,0,0,0,0,1,0,x,0,0,0
40465,0,1,0,0,0,0,1,0,0,0,0,0
40475,0,1,0,0,0,0,1,0,x,0,0,0
40485,0,1,0,0,0,0,1,0,0,0,0,0
40495,0,1,0,0,0,0,1,0,x,0,0,0
40505,0,1,0,0,0,0,1,0,0,0,0,0
40515,0,1,0,0,0,0,1,0,x,0,0,0
40525,0,1,0,0,0,0,1,0,0,0,0,0
40535,0,1,0,0,0,0,1,0,x,0,0,0
40545,0,1,0,0,0,0,1,0,0,0,0,0
40555,0,1,0,0,0,0,1,0,x,0,0,0
40565,0,1,0,0,0,0,1,0,0,0,0,0
40575,0,1,0,0,0,0,1,0,x,0,0,0
40585,0,1,0,0,0,0,1,0,0,0,0,0
40595,0,1,0,0,0,0,1,0,x,0,0,0
40605,0,1,0,0,0,0,1,0,0,0,0,0
40615,0,1,0,0,0,0,1,0,x,0,0,0
40625,0,1,0,0,0,0,1,0,0,0,0,0
40635,0,1,0,0,0,0,1,0,x,0,0,0
40645,0,1,0,0,0,0,1,0,0,0,0,0
40655,0,1,0,0,0,0,1,0,x,0,0,0
40665,0,1,0,0,0,0,1,0,0,0,0,0
40675,0,1,0,0,0,0,1,0,x,0,0,0
40685,0,1,0,0,0,0,1,0,0,0,0,0
40695,0,1,0,0,0,0,1,0,x,0,0,0
40705,0,1,0,0,0,0,1,0,0,0,0,0
40715,0,1,0,0,0,0,1,0,x,0,0,0
40725,0,1,0,0,0,0,1,0,0,0,0,0
40735,0,1,0,0,0,0,1,0,x,0,0,0
40745,0,1,0,0,0,0,1,0,0,0,0,0
40755,0,1,0,0,0,0,1,0,x,0,0,0
40765,0,1,0,0,0,0,1,0,0,0,0,0
40775,0,1,0,0,0,0,1,0,x,0,0,0
40785,0,1,0,0,0,0,1,0,0,0,0,0
40795,0,1,0,0,0,0,1,0,x,0,0,0
40805,0,1,0,0,0,0,1,0,0,0,0,0
40815,0,1,0,0,0,0,1,0,x,0,0,0
40825,0,1,0,0,0,0,1,0,0,0,0,0
40835,0,1,0,0,0,0,1,0,x,0,0,0
40845,0,1,0,0,0,0,1,0,0,0,0,0
40855,0,1,0,0,0,0,1,0,x,0,0,1
40865,0,1,0,0,0,0,1,0,0,0,0,1
40875,0,1,0,0,0,0,1,0,x,0,0,1
40885,0,1,0,0,0,0,1,0,0,0,0,1
40895,0,1,0,0,0,0,1,0,x,0,0,1
40905,0,1,0,0,0,0,1,0,0,0,0,1
40915,0,1,0,0,0,0,1,0,x,0,0,1
40925,0,1,0,0,0,0,1,0,0,0,0,1
40935,0,1,0,0,0,0,1,0,x,0,0,1
40945,0,1,0,0,0,0,1,0,0,0,0,1
40955,0,1,0,0,0,0,1,0,x,0,0,1
40965,0,1,0,0,0,0,1,0,0,0,0,1
40975,0,1,0,0,0,0,1,0,x,0,0,1
40985,0,1,0,0,0,0,1,0,0,0,0,1
40995,0,1,0,0,0,0,1,0,x,0,0,1
41005,0,1,0,0,0,0,1,0,0,0,0,1
41015,0,1,0,0,0,0,1,0,x,0,0,1
41025,0,1,0,0,0,0,1,0,0,0,0,1
41035,0,1,0,0,0,0,1,0,x,0,0,1
41045,0,1,0,0,0,0,1,0,0,0,0,1
41055,0,1,0,0,0,0,1,0,x,0,0,1
41065,0,1,0,0,0,0,1,0,0,0,0,1
41075,0,1,0,0,0,0,1,0,x,0,0,1
41085,0,1,0,0,0,0,1,0,0,0,0,1
41095,0,1,0,0,0,0,1,0,x,0,0,1
41105,0,1,0,0,0,0,1,0,0,0,0,1
41115,0,1,0,0,0,0,1,0,x,0,0,1
41125,0,1,0,0,0,0,1,0,0,0,0,1
41135,0,1,0,0,0,0,1,0,x,0,0,1
41145,0,1,0,0,0,0,1,0,0,0,0,1
41155,0,1,0,0,0,0,1,0,x,0,0,1
41165,0,1,0,0,0,0,1,0,0,0,0,1
41175,0,1,0,0,0,0,1,0,x,0,0,1
41185,0,1,0,0,0,0,1,0,0,0,0,1
41195,0,1,0,0,0,0,1,0,x,0,0,1
41205,0,1,0,0,0,0,1,0,0,0,0,1
41215,0,1,0,0,0,0,1,0,x,0,0,1
41225,0,1,0,0,0,0,1,0,0,0,0,1
41235,0,1,0,0,0,0,1,0,x,0,0,1
41245,0,1,0,0,0,0,1,0,0,0,0,1
41255,0,1,0,0,0,0,1,0,x,0,0,1
41265,0,1,0,0,0,0,1,0,0,0,0,1
41275,0,1,0,0,0,0,1,0,x,0,0,1
41285,0,1,0,0,0,0,1,0,0,0,0,1
41295,0,1,0,0,0,0,1,0,x,0,0,1
41305,0,1,0,0,0,0,1,0,0,0,0,1
41315,0,1,0,0,0,0,1,0,x,0,0,1
